NATION;https://www.the-star.co.ke/news/2020-08-05-suspect-arrested-after-breaking-into-high-commissioners-kileleshwa-home/;the-star.co.ke;2020-08-05 09:01:23;Suspect arrested after breaking into High Commissioner's Kileleshwa home;en
BUSINESS;https://www.abc.net.au/news/science/2020-08-12/easy-ways-to-lower-carbon-emissions/12545906;abc.net.au;2020-08-11 23:15:00;Five easy ways to lower your household carbon emissions;en
TECHNOLOGY;https://www.pcgamesn.com/rainbow-six-siege/shadow-legacy-release-date;pcgamesn.com;2020-08-13 15:01:00;Rainbow Six Siege Shadow Legacy release date: When is Sam Fisher joining R6?;en
NATION;https://www.thenews.com.pk/latest/701871-ptis-zartaj-gul-gives-fresh-meme-fodder-to-social-media-by-messing-up-gen-zia-ul-haqs-birthday;thenews.com.pk;2020-08-17 20:47:58;PTIs Zartaj Gul gives fresh meme fodder to social media by messing up Gen Zia-ul-Haqs birthday;en
BUSINESS;https://bulletinline.com/2020/08/16/offshore-wind-turbine-market-analyzes-the-impact-followed-by-restraints-and-opportunities-and-projected-developments-2020-2027-adwen-mhi-vestas-offshore-wind-senvion-siemens-wind-power-areva-wi/;bulletinline.com;2020-08-16 12:46:00;Offshore Wind Turbine Market Analyzes The Impact Followed By Restraints And Opportunities And Projected Developments (2020-2027)| ADWEN, MHI Vestas Offshore Wind, Senvion, Siemens Wind Power, AREVA WIND, Clipper Windpower, Doosan, Gamesa, GENERAL ELECTRIC, Samsung Heavy Industries, Sinovel Wind Group;en
HEALTH;https://www.gov.ie/en/press-release/e78ab-statement-from-the-national-public-health-emergency-team-sunday-9-august/;gov.ie;2020-08-09 16:34:21;Statement from the National Public Health Emergency Team - Sunday 9 August;en
ENTERTAINMENT;https://www.sportsnet.ca/wwe/south-carolina-man-accused-trying-kidnap-wwe-star/;sportsnet.ca;2020-08-17 14:32:00;South Carolina man accused of trying to kidnap WWE star;en
ENTERTAINMENT;https://pagesix.com/2020/08/05/diddys-son-king-injured-in-in-beverly-hiils-car-crash/;pagesix.com;2020-08-05 19:18:00;Diddy's son King injured in Tesla vs. Ferrari collision in Beverly HiIls;en
SPORTS;https://www.skysports.com/football/news/11095/12043691/coronavirus-aberdeen-player-tests-positive-ahead-of-st-johnstone-trip;skysports.com;2020-08-07 07:53:26;Coronavirus: Aberdeen to play St Johnstone without eight self-isolating players;en
WORLD;https://www.q102.ie/news/q102-news/ministers-to-examine-travel-restrictions-and-pre-flight-tests/;q102.ie;2020-08-04 08:24:09;Ministers to examine travel restrictions and pre-flight tests;en
SPORTS;https://www.sootoday.com/coronavirus-covid-19-sault-ste-marie-news/return-to-play-in-place-as-ohl-looks-ahead-2615975;sootoday.com;2020-08-05 18:53:00;Return to play in place as OHL looks ahead;en
SPORTS;https://www.manchestereveningnews.co.uk/sport/football/transfer-news/manchester-united-transfer-news-sancho-18709331;manchestereveningnews.co.uk;2020-08-04 02:00:00;Jadon Sancho to join Manchester United 'by end of the week' and more transfer rumours;en
SPORTS;https://www.dawgnation.com/football/georgia-football-jt-daniels-kirby-smart;dawgnation.com;2020-08-17 10:00:22;Teammates, Kirby Smart discuss what JT Daniels will bring to Georgia football quarterback battle;en
BUSINESS;https://redandblackonline.com/plane-stepper-motor-market-industry-analysis-size-forecast-2020-24-share-growth-trends-and-top-key-players/;redandblackonline.com;2020-08-14 07:40:01;Plane Stepper Motor Market: Industry Analysis, Size, Forecast 2020-24, Share, Growth, Trends and Top Key Players;en
ENTERTAINMENT;https://timesofindia.indiatimes.com/tv/news/hindi/actress-rishina-kandhari-resumes-shooting-says-its-risky-and-scary/articleshow/77328533.cms;timesofindia.indiatimes.com;2020-08-03 08:47:00;Actress Rishina Kandhari resumes shooting, says it's risky and scary;en
BUSINESS;https://www.liverpoolecho.co.uk/news/uk-world-news/tesco-sorry-selling-racist-shirt-18737706;liverpoolecho.co.uk;2020-08-08 09:44:00;Tesco 'sorry' for selling 'racist' T-shirt that offended shoppers;en
NATION;https://dailypost.ng/2020/08/12/fani-kayode-threatens-to-dump-pdp-alongside-gov-ayade-vows-party-will-split/;dailypost.ng;2020-08-12 05:53:31;Fani-Kayode threatens to dump PDP alongside Gov Ayade, vows party will split;en
WORLD;https://www.dawn.com/news/1573391/investigators-find-black-boxes-of-crashed-indian-airliner;dawn.com;2020-08-09 01:41:20;Investigators find ‘black boxes’ of crashed Indian airliner;en
NATION;https://www.belfasttelegraph.co.uk/news/northern-ireland/suspect-tasered-after-body-found-arrest-drama-as-woman-20-found-dead-in-newry-estate-39417403.html;belfasttelegraph.co.uk;2020-08-03 05:43:00;Suspect tasered after body found: Arrest drama as woman (20) found dead in Newry estate;en
HEALTH;https://www.indiatoday.in/science/story/scientists-map-body-wide-production-of-protein-with-important-role-in-coronavirus-1708343-2020-08-06;indiatoday.in;2020-08-06 07:42:51;Scientists map body-wide production of protein with important role in coronavirus;en
ENTERTAINMENT;https://urbanislandz.com/2020/08/06/love-hip-hop-spice-bought-a-new-mansion-in-atlanta-just-for-her-kids/;urbanislandz.com;2020-08-07 03:45:00;Love & Hip Hop: Spice Bought A New Mansion In Atlanta Just For Her Kids;en
ENTERTAINMENT;https://www.theguardian.com/tv-and-radio/2020/aug/16/elizabeth-debicki-cast-as-diana-in-final-two-series-of-netflixs-the-crown;theguardian.com;2020-08-16 22:19:00;Elizabeth Debicki cast as Diana in final two series of Netflix's The Crown;en
BUSINESS;https://www.thestar.com.my/tech/tech-news/2020/08/05/india-widens-china-app-ban-to-cover-more-from-xiaomi-baidu;thestar.com.my;2020-08-05 11:05:00;India widens China app ban to cover more from Xiaomi, Baidu;en
BUSINESS;https://www.marketwatch.com/story/marriotts-stock-drops-after-wider-than-expected-loss-revenue-falls-below-forecasts-2020-08-10;marketwatch.com;2020-08-10 11:12:00;Marriott's stock drops after wider-than-expected loss, revenue falls below forecasts;en
HEALTH;https://www.hngnews.com/milton_courier/news/covid-19/article_4525020e-b9b3-5f1c-8815-f0ad8dbe203c.html;hngnews.com;2020-08-04 01:50:00;Wisconsin officials report smallest COVID-19 increase since June;en
WORLD;https://www.eurekalert.org/pub_releases/2020-08/su-i-wds080320.php;eurekalert.org;2020-08-07 18:03:09;Why do so many refugees move after arrival? Opportunity and community;en
ENTERTAINMENT;https://deadline.com/2020/08/apple-premiere-date-for-ewan-mcgregor-motorcycle-series-long-way-up-1203002134/;deadline.com;2020-08-03 15:30:00;‘Long Way Up’: Apple Sets Premiere Date For Ewan McGregor Motorcycle Series;en
NATION;https://www.livemint.com/news/india/private-agency-s-ad-for-jobs-in-8-categories-of-posts-in-railways-is-illegal-govt-11596988397474.html;livemint.com;2020-08-09 16:02:50;Private agency's ad for 5,285 Railway jobs is illegal and tantamounts to fraud: Govt;en
WORLD;https://ottawacitizen.com/news/local-news/the-life-of-mansour-pourjam-and-his-death-on-downed-flight-ps752;ottawacitizen.com;2020-08-08 10:06:57;The life of Mansour Pourjam, and his death on downed Flight PS752;en
SPORTS;https://www.thescore.com/nba/news/1996723;thescore.com;2020-08-05 13:31:00;Trump: 'Disgraceful' for NBA players to kneel during national anthem;en
NATION;https://www.news.com.au/lifestyle/parenting/school-life/year-12-student-calls-on-state-government-to-cancel-vce-exams/news-story/efb34c8b0f4f22df3414b1c3556cdd30;news.com.au;2020-08-04 04:40:19;Student wants VCE exams canned, COVID throws year 12 into ‘disarray’;en
HEALTH;https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12356432;nzherald.co.nz;2020-08-13 07:30:39;The Conversation: Why New Zealand needs to ramp up genome sequencing to trace the source of its new Covid-19 outbreak;en
ENTERTAINMENT;https://thesportsrush.com/wwe-news-aj-styles-reveals-vince-mcmahons-reaction-to-his-wwe-debut/;thesportsrush.com;2020-08-14 00:16:00;AJ Styles reveals Vince McMahon’s reaction to his WWE...;en
ENTERTAINMENT;https://www.dailymail.co.uk/tvshowbiz/article-8611555/Fans-praise-comedian-Urzila-Carlson-making-Masked-Singer-enjoyable.html;dailymail.co.uk;2020-08-10 12:12:25;Masked Singer Australia: Urzila Carlson described as 'upgrade';en
ENTERTAINMENT;https://www.vulture.com/2020/08/ben-affleck-to-write-direct-chinatown-bts-movie-big-goodbye.html;vulture.com;2020-08-08 00:33:00;Ben Affleck to Remind You It’s Chinatown With His Adaptation of Making-Of Book The Big Goodbye;en
NATION;https://www.standardmedia.co.ke/nairobi/article/2001382217/kenya-airports-go-digital;standardmedia.co.ke;2020-08-12 07:47:42;Kenya airports go digital;en
ENTERTAINMENT;https://www.firstpost.com/entertainment/bobby-deols-class-of-83-bipasha-basus-dangerous-im-thinking-of-ending-things-trailers-this-week-8682611.html;firstpost.com;2020-08-07 07:04:13;Bobby Deols Class of 83, Bipasha Basus Dangerous, Im Thinking of Ending Things: Trailers this week;en
SPORTS;https://futaa.com/ke/article/211579/bayern-vs-chelsea-betting-preview-injury-ravaged-blues-playing-for-pride;futaa.com;2020-08-05 13:00:18;🧩 Bayern vs Chelsea betting preview: Injury-ravaged Blues playing for pride;en
SPORTS;https://www.sbnation.com/nba/2020/8/13/21366320/nba-play-in-series-western-conference-trail-blazers-grizzlies-suns-spurs-playoff-scenarios;sbnation.com;2020-08-13 14:28:43;NBA playoff picture: Play-in series scenarios for the No. 8 seed in the West;en
ENTERTAINMENT;https://decider.com/2020/08/12/sarah-cooper-louis-ck-kimmel/;decider.com;2020-08-12 13:21:00;Sarah Cooper Takes a Shot at Louis C.K. as 'Kimmel' Guest Host;en
WORLD;https://www.themoscowtimes.com/2020/08/07/coronavirus-in-russia-the-latest-news-aug-7-a69117;themoscowtimes.com;2020-08-07 06:20:00;Coronavirus in Russia: The Latest News | Aug. 7;en
TECHNOLOGY;https://androidkenya.com/2020/08/android-tv-updates/;androidkenya.com;2020-08-11 08:10:42;Google makes it easy for Android TV users to purchase apps, type using on-screen keyboard;en
TECHNOLOGY;https://www.thedrive.com/news/35693/speed-demon-streamliner-breaks-piston-powered-land-speed-record-with-470-mph-average;thedrive.com;2020-08-13 19:19:26;Speed Demon Streamliner Breaks Piston-Powered Land Speed Record With 470-MPH Average;en
NATION;https://www.smh.com.au/world/europe/slap-in-the-face-expats-angry-over-green-light-for-foreign-students-20200816-p55map.html;smh.com.au;2020-08-17 01:05:00;'Slap in the face': Expats angry over green light for foreign students;en
ENTERTAINMENT;https://www.vulture.com/2020/08/cardi-b-tweets-in-defense-of-kylie-jenners-wap-video-cameo.html;vulture.com;2020-08-10 02:43:11;Cardi B Tweets in Defense of Kylie Jenner’s ‘WAP’ Music Video Cameo;en
ENTERTAINMENT;https://www.ghgossip.com/from-evicted-housemate-to-host-throwback-video-of-ebuka-being-evicted-from-the-first-edition-of-bbnaija/;ghgossip.com;2020-08-13 13:05:00;From Evicted Housemate To Host - Throwback Video Of Ebuka Being Evicted From The First Edition Of BBNaija;en
ENTERTAINMENT;https://www.theverge.com/2020/8/10/21361990/disney-world-reduced-park-hours-september;theverge.com;2020-08-10 16:54:35;Disney World will reduce park hours beginning in September;en
WORLD;https://www.thisdaylive.com/index.php/2020/08/11/fg-no-nigerian-died-in-lebanon-explosion/;thisdaylive.com;2020-08-11 09:32:55;FG: No Nigerian Died in Lebanon Explosion;en
SPORTS;https://www.essentiallysports.com/ufc-news-whats-next-for-stipe-miocic-after-daniel-cormier/;essentiallysports.com;2020-08-06 16:21:00;What’s Next For Stipe Miocic After Daniel Cormier?;en
TECHNOLOGY;https://www.thestar.com.my/tech/tech-news/2020/08/03/apple-purges-thousands-of-unlicensed-games-from-china-app-store;thestar.com.my;2020-08-03 04:30:00;Apple purges thousands of unlicensed games from China app store;en
SCIENCE;https://africanews.space/rcmrd-provides-satellite-images-of-beirut-explosion/;africanews.space;2020-08-10 11:00:00;RCMRD provides Satellite Images of Beirut Explosion;en
ENTERTAINMENT;https://theblast.com/c/dr-dre-denies-tearing-up-prenup-divorce-nicole-young-court-rapper-tore-ripped-document;theblast.com;2020-08-05 00:03:17;Dr. Dre Claims He DIDN'T Tear Up Prenup In Front Of His Wife In Ongoing Divorce Battle;en
HEALTH;https://www.newstalkzb.co.nz/on-air/mike-hosking-breakfast/audio/chris-hipkins-on-virus-latest-testing-at-americold-as-source/;newstalkzb.co.nz;2020-08-16 21:24:00;Coolstore remains a focus as outbreak hits more schools;en
BUSINESS;https://www.dailyforex.com/forex-technical-analysis/2020/08/usdchf-will-resistance-zone-force-price-action-reversal-august-12-2020/148652;dailyforex.com;2020-08-12 08:34:34;USD/CHF: Will Resistance Zone Force Price Action Reversal?;en
BUSINESS;https://www.business-standard.com/article/international/bahrain-gets-first-rating-downgrade-in-2-years-says-need-more-gulf-aid-120081700030_1.html;business-standard.com;2020-08-16 19:47:00;Bahrain gets first rating downgrade in 2 years, says need more Gulf aid;en
SPORTS;https://carbuzz.com/news/lewis-hamilton-embarrasses-his-boss-in-amg-gt-r-track-battle;carbuzz.com;2020-08-08 17:41:58;Lewis Hamilton Embarrasses His Boss In AMG GT R Track Battle;en
SPORTS;https://theathletic.com/1996195/2020/08/14/leipzig-nagelsmann-rotations-tactics-leipzig-sabitzer-laimer/;theathletic.com;2020-08-14 12:16:06;Cox: Leipzig rotations tormented Atletico and underlined Nagelsmann's brilliance;en
NATION;https://www.tvnz.co.nz/one-news/new-zealand/worried-and-concerned-aucklanders-not-optimistic-level-3-end-tonight;tvnz.co.nz;2020-08-13 22:31:23;'Worried and concerned' - Aucklanders not optimistic Level 3 will end tonight;en
SPORTS;https://sportscafe.in/cricket/articles/2020/aug/17/twitter-reacts-to-mohammad-rizwans-butterfinger-moment-saving-zak-crawley;sportscafe.in;2020-08-17 16:44:39;Twitter reacts to Mohammad Rizwan’s ‘Butterfingers’ moment saving Zak Crawley;en
TECHNOLOGY;https://www.haveeru.com.mv/apple-will-not-let-stadia-or-xcloud-into-ios-citing-application-retail-outlet-tips/;haveeru.com.mv;2020-08-07 20:32:52;Apple will not let Stadia or xCloud into iOS, citing Application Retail outlet tips;en
NATION;https://www.bbc.co.uk/news/uk-wales-53726444;bbc.co.uk;2020-08-10 15:33:45;Wales thunderstorms bring power cuts and flash flooding;en
BUSINESS;https://ca.finance.yahoo.com/news/fiat-chrysler-calls-gm-allegations-165803984.html;ca.finance.yahoo.com;2020-08-10 20:22:00;Fiat Chrysler calls GM's bribery allegations 'preposterous';en
SPORTS;https://www.dailymail.co.uk/sport/football/article-8606089/Former-Liverpool-defender-Dejan-Lovren-helps-Zenit-St-Petersburg-Russian-Super-Cup-glory-debut.html;dailymail.co.uk;2020-08-07 23:40:38;Former Liverpool defender Dejan Lovren helps Zenit St Petersburg to Russian Super Cup glory on debut;en
SPORTS;https://www.theguardian.com/sport/2020/aug/04/womens-sport-faces-broadcast-barrier-as-small-issues-add-up-to-create-significant-problems;theguardian.com;2020-08-04 06:10:00;Women’s sport faces broadcast barrier as small issues add up to create significant problems;en
SPORTS;https://everythingbarca.com/2020/08/16/manchester-united-and-barcelona-hold-informal-talks-for-a-potential-sale/;everythingbarca.com;2020-08-16 08:44:00;Manchester United and Barcelona hold informal talks for a potential sale;en
WORLD;https://www.thetelegram.com/news/world/indonesia-reports-2081-new-coronavirus-infections-79-deaths-covid-19-task-force-485749/;thetelegram.com;2020-08-16 07:04:50;Indonesia reports 2081 new coronavirus infections, 79 deaths: covid-19 task force;en
NATION;https://www.abc.net.au/news/2020-08-10/coronavirus-australia-live-news-covid-19-latest-victoria-deaths/12539636;abc.net.au;2020-08-09 21:44:00;Coronavirus live news: Australia heads towards 300 coronavirus deaths, Royal Commission set to examine coronavirus response in aged care;en
TECHNOLOGY;https://www.bikeradar.com/reviews/training/indoor-trainers/wahoo-kickr-smart-trainer-2020-review/;bikeradar.com;2020-08-11 12:42:00;Wahoo Kickr smart trainer (2020) review - Indoor Trainers - Training;en
HEALTH;https://komonews.com/amp/news/coronavirus/state-reports-more-than-900-new-coronavirus-cases-saturday;komonews.com;2020-08-09 00:01:46;State reports more than 900 new coronavirus cases Saturday;en
BUSINESS;https://www.carandbike.com/news/upcoming-kia-sonet-dimensions-and-engine-specs-leaked-ahead-of-launch-2279573;carandbike.com;2020-08-14 12:49:45;Upcoming Kia Sonet Dimensions And Engine Specs Leaked Ahead Of Launch;en
NATION;https://nation.com.pk/17-Aug-2020/iesco-cuts-power-supply-to-cda-chairman-s-office;nation.com.pk;2020-08-17 11:20:00;IESCO cuts power supply to CDA Chairman's office;en
TECHNOLOGY;https://www.independent.ie/irish-news/education/i-cant-even-go-food-shopping-but-im-expected-to-sit-in-an-exam-hall-full-of-people-39447452.html;independent.ie;2020-08-13 17:31:00;'I can't even go food shopping but I'm expected to sit in an exam hall full of people';en
BUSINESS;https://scientect.com/uncategorized/8257/2020-thailand-hydropower-market-analysis-and-outlook-to-2026-market-size-planned-power-plants-market-trends-investments-and-competition/;scientect.com;2020-08-12 12:05:00;2020 Thailand Hydropower Market Analysis and Outlook to 2026-Market Size, Planned Power Plants, Market Trends, Investments, and Competition;en
WORLD;https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12356514;nzherald.co.nz;2020-08-14 19:47:37;Covid 19 coronavirus: Auckland University student tests positive - what we know about the outbreak cases;en
BUSINESS;https://www.theblockcrypto.com/linked/73794/dollar-bitcoin-monday-trading-aug;theblockcrypto.com;2020-08-03 17:46:00;The US dollar makes a small comeback while bitcoin inches upward after weekend crash;en
TECHNOLOGY;https://mashable.com/article/most-popular-food-delivery-app/;mashable.com;2020-08-03 12:00:00;Survey reveals who's winning the delivery app wars: DoorDash, Uber Eats, or Grubhub;en
WORLD;https://www.cnn.com/travel/article/countries-hardest-hit-by-covid-tourism-impact/index.html;cnn.com;2020-08-04 02:48:24;The countries set to be hardest hit by Covid-19's impact on tourism;en
TECHNOLOGY;https://timesofindia.indiatimes.com/gadgets-news/halo-infinite-will-have-free-to-play-multiplayer-with-120fps-support/articleshow/77342625.cms;timesofindia.indiatimes.com;2020-08-04 03:38:00;Halo Infinite will have free-to-play multiplayer with 120FPS support;en
WORLD;https://greekcitytimes.com/2020/08/04/every-week-is-better-than-the-previous-one-says-tourism-minister/;greekcitytimes.com;2020-08-04 06:15:37;Every Week Is Better Than The Previous One, Says Tourism Minister;en
ENTERTAINMENT;https://www.commercialappeal.com/story/entertainment/dining/2020/08/10/elvis-week-memphis-restaurants-peanut-and-banana-dishes/5504415002/;commercialappeal.com;2020-08-10 12:02:11;Eat like the King: Elvis-inspired peanut butter and banana dishes to try in Memphis;en
ENTERTAINMENT;https://www.forbes.com/sites/hughmcintyre/2020/08/16/as-taylor-swift-enjoys-a-third-week-at-no-1-luke-bryan-and-glass-animals-debut-new-titles-inside-the-top-10/;forbes.com;2020-08-17 00:48:00;As Taylor Swift Enjoys A Third Week At No. 1, Luke Bryan And Glass Animals Debut New Titles Inside The Top 10;en
ENTERTAINMENT;https://www.express.co.uk/news/royal/1323220/Princess-charlotte-title-Princess-Royal-Prince-William-King-Prince-George-Prince-Louis;express.co.uk;2020-08-15 11:02:45;Princess Charlotte title: How William could give daughter major title brothers WON’T get;en
ENTERTAINMENT;https://www.gamesradar.com/jennika-returns-for-a-teenage-mutant-ninja-turtles-breakout-sequel/;gamesradar.com;2020-08-17 18:47:00;Jennika returns for a Teenage Mutant Ninja Turtles breakout sequel;en
BUSINESS;https://www.globenewswire.com/news-release/2020/08/06/2074136/0/en/Global-Physiotherapy-Equipment-Market-Report-2020-2025-Industry-Expected-to-be-Worth-21-7-Billion-by-2025.html;globenewswire.com;2020-08-06 11:33:00;Global Physiotherapy Equipment Market Report 2020-2025 - Industry Expected to be Worth $21.7 Billion by 2025;en
SPORTS;https://www.dallasnews.com/sports/rangers/2020/08/10/why-the-writing-may-be-on-the-wall-for-slumping-rangers-rougned-odor-elvis-andrus/;dallasnews.com;2020-08-11 03:19:52;Why the writing may be on the wall for slumping Rangers Rougned Odor, Elvis Andrus;en
BUSINESS;https://www.bloombergquint.com/onweb/one-in-three-u-k-employers-plans-to-cut-jobs-in-this-quarter;bloombergquint.com;2020-08-09 23:45:52;One in Three U.K. Employers Plans to Cut Jobs in This Quarter;en
NATION;https://www.smh.com.au/business/the-economy/health-versus-economy-trade-off-isn-t-a-solvable-equation-20200808-p55jvq.html;smh.com.au;2020-08-08 23:51:00;Health versus economy trade-off isn't a solvable equation;en
SCIENCE;https://shepherdgazette.com/a-technique-has-been-developed-to-check-excessive-house-climate-occasions/;shepherdgazette.com;2020-08-16 07:34:31;A technique has been developed to check excessive house climate occasions;en
HEALTH;https://sg.news.yahoo.com/signs-symptoms-babesiosis-rare-tick-borne-disease-125820564.html;sg.news.yahoo.com;2020-08-04 12:58:00;First case of rare tick-borne disease diagnosed in England: what are the symptoms of babesiosis?;en
NATION;https://www.couriermail.com.au/subscribe/news/1/?sourceCode=CMWEB_WRE170_a&dest=https%3A%2F%2Fwww.couriermail.com.au%2Fcoronavirus%2Fcoronavirus-qld-man-who-avoided-mandatory-quarantine-was-not-in-fact-a-consular-official-dfat%2Fnews-story%2F9c1bf9d40ece5e88bdf6189ac0be34ca&memtype=anonymous&mode=premium&nk=3bfde54b7f95d1ef7da4d61e8c8d410c-1596487555;couriermail.com.au;2020-08-03 12:23:00;Coronavirus Qld: Man who avoided mandatory quarantine was not in fact a consular official – DFAT;en
NATION;https://www.theguardian.com/law/2020/aug/05/pc-andrew-harpers-widow-launches-andrews-law-campaign;theguardian.com;2020-08-05 14:07:00;PC Andrew Harper's widow launches 'Andrew's Law' campaign;en
NATION;https://www.gmanetwork.com/news/money/economy/751570/dti-dole-require-free-swab-tests-for-hospitality-tourism-manufacturing-employees/story/;gmanetwork.com;2020-08-16 10:11:00;DTI, DOLE require free swab tests for hospitality, tourism, manufacturing employees;en
NATION;https://www.bbc.co.uk/news/uk-northern-ireland-53757119;bbc.co.uk;2020-08-12 21:33:12;Coronavirus: PM to visit NI to discuss Covid-19 response;en
SPORTS;https://www.dailymail.co.uk/sport/cricket/article-8585895/Ehsan-Mani-insists-Pakistan-safe-urges-England-visit-terrorism-hit-nation.html;dailymail.co.uk;2020-08-02 21:30:22;Ehsan Mani insists Pakistan is safe and urges England to visit terrorism-hit nation;en
WORLD;https://www.firstpost.com/health/russia-coronavirus-vaccine-launch-live-news-latest-updates-today-vladimir-putin-daughter-russian-president-worlds-first-covid-19-vaccine-human-trials-india-us-gamaleya-research-institute-8692511.html;firstpost.com;2020-08-11 09:26:18;Coronavirus LIVE Updates: Russia has registered worlds first COVID-19 vaccine, says Vladimir Putin;en
WORLD;https://www.thestar.com/news/canada/2020/08/05/todays-coronavirus-news-study-suggests-canadians-will-face-potentially-explosive-increase-in-mental-illness-for-years-after-pandemic-ends-canadian-company-urging-human-trials-after-vaccine-results.html;thestar.com;2020-08-05 20:03:45;"Today’s coronavirus news: Toronto reports 18 new COVID-19 cases today; Canada signs deal for coronavirus vaccine";en
SPORTS;https://www.premiumtimesng.com/news/more-news/406729-how-atlanta-96-olympics-helped-my-move-to-barcelona-amuneke.html;premiumtimesng.com;2020-08-04 11:25:00;How Atlanta 96 Olympics helped my move to Barcelona -- Amuneke;en
NATION;https://sg.news.yahoo.com/chong-pang-wet-market-food-centre-among-new-places-visited-by-covid-19-162459147.html;sg.news.yahoo.com;2020-08-12 16:24:00;Chong Pang Wet Market & Food Centre among new places visited by COVID-19 cases;en
BUSINESS;https://scientect.com/news/18679/trends-of-copper-alloys-market-reviewed-for-2020-with-industry-outlook-to-2025/;scientect.com;2020-08-13 09:40:00;Trends Of Copper Alloys Market Reviewed For 2020 With Industry Outlook To 2025;en
HEALTH;https://www.sltrib.com/news/2020/08/04/new-york-nurses-arrive/;sltrib.com;2020-08-04 21:57:20;New York nurses arrive in Utah, to 'give back' for the help they got in the early days of COVID-19;en
NATION;https://en.tempo.co/read/1374989/persahabatan-hospital-overloaded-as-jakarta-new-cases-soar;en.tempo.co;2020-08-12 05:19:00;Persahabatan Hospital Overloaded as Jakarta New Cases Soar;en
ENTERTAINMENT;https://honey.nine.com.au/royals/queen-vogue-influential-women-list/8f9071ae-fd68-477e-ab88-14d889699352;honey.nine.com.au;2020-08-08 00:25:00;Why the Queen was the only royal to make Vogue's list of influential women;en
SPORTS;https://www.theguardian.com/football/2020/aug/10/champions-league-quarter-finals-tie-by-tie-analysis-and-verdicts;theguardian.com;2020-08-10 10:07:00;Champions League quarter-finals: tie-by-tie analysis and verdicts;en
SPORTS;https://www.tsn.ca/philadelphia-eagles-head-coach-doug-pederson-tests-positive-for-covid-19-1.1503389;tsn.ca;2020-08-03 01:27:50;Eagles' Pederson tests positive for COVID-19;en
HEALTH;https://www.guardian-series.co.uk/news/18628219.coronavirus-infection-rates-rise-london-boroughs/;guardian-series.co.uk;2020-08-04 16:38:00;Coronavirus infection rates rise in most London boroughs | East London and West Essex Guardian Series;en
SPORTS;https://www.skysports.com/golf/news/12176/12044921/pga-championship-shane-lowry-destroys-an-iron-during-torrid-run-in-second-round;skysports.com;2020-08-08 01:05:25;PGA Championship: Shane Lowry destroys an iron during torrid run in second round;en
WORLD;https://www.dailymaverick.co.za/article/2020-08-07-preparations-already-taking-shape-for-joe-bidens-world/;dailymaverick.co.za;2020-08-06 22:38:19;Preparations already taking shape for Joe Biden’s world;en
BUSINESS;http://www.digitaljournal.com/pr/4772679;digitaljournal.com;2020-08-12 17:11:32;Pharmacy Automation Market Register a Huge Growth in Healthcare Industry by 2027 - Press Release;en
ENTERTAINMENT;https://www.radiotimes.com/news/tv/2020-08-12/inside-missguided-review-channel-4/;radiotimes.com;2020-08-12 15:26:00;"Inside Missguided review: Female empowerment, fun, fashion and ""disruption"" take centre-stage";en
NATION;https://www.brecorder.com/news/40011984;brecorder.com;2020-08-13 22:15:14;Capital reports slight increase in new Covid-19 cases;en
BUSINESS;https://finance.yahoo.com/news/alibaba-ant-group-starts-filing-090043800.html;finance.yahoo.com;2020-08-16 09:00:00;Alibaba’s Ant Group Starts Filing Process For Blockbuster China IPO;en
WORLD;https://www.thestar.com/news/canada/2020/08/16/coronavirus-updates-covid-19-canada-toronto-gta-ontario-august-16-2020.html;thestar.com;2020-08-16 16:52:30;"Today's coronavirus news: Ontario sees 81 new cases of COVID-19 and no new deaths; Quebec reports 67 new cases, one new death";en
NATION;https://www.ndtv.com/india-news/fir-against-11-sanitizer-brands-after-quality-test-in-haryana-anil-vij-2274874;ndtv.com;2020-08-05 18:31:05;Case Against 11 Sanitizer Brands After Quality Test In Haryana;en
SPORTS;https://www.liverpoolecho.co.uk/sport/football/football-news/everton-transfer-news-live-updates-18767048;liverpoolecho.co.uk;2020-08-14 17:00:00;Everton news and transfers LIVE - Nikola Maksimovic update, Gabriel latest, Thiago Silva claim;en
NATION;https://www.ghanaweb.com/GhanaHomePage/regional/Fire-guts-First-Samuel-supermarket-warehouse-in-Takoradi-1034695;ghanaweb.com;2020-08-16 02:14:07;Fire guts 'First Samuel' supermarket warehouse in Takoradi;en
NATION;https://thewire.in/the-sciences/shripad-naik-covid-19-ayush-ministry-political-ayurveda;thewire.in;2020-08-13 09:37:37;As AYUSH Minister Gets COVID-19, It's Time to Get Serious About Ayurveda;en
NATION;https://www.sunstar.com.ph/article/1866378/Pampanga/Local-News/DSWD-explains-reduction-of-eligible-SAP-beneficiaries;sunstar.com.ph;2020-08-09 09:01:31;DSWD explains reduction of eligible SAP beneficiaries;en
BUSINESS;https://thehill.com/policy/finance/512093-stocks-close-flat-amid-lack-of-progress-for-stimulus-deal;thehill.com;2020-08-14 20:24:26;Stocks close flat amid lack of progress for stimulus deal | TheHill;en
ENTERTAINMENT;https://www.bbc.com/pidgin/world-53719594;bbc.com;2020-08-10 08:03:25;Simon Cowell bike accident: The X Factor star speak afta e break im back for im Los Angeles house;en
